reset,resolution,x,y,z
dfa,8,35834,57344,522
200,14,59647,62986,32762
a09,0,2058,25594,57856
bfa,1,59899,11007,65034
800,14,63488,3082,10234
20a,2,9225,61434,64000
ffa,0,5626,59392,3082
200,14,55296,2058,5626
409,2,9737,61946,65024
5fa,14,56314,65024,3081
400,13,57856,2569,55290
c09,1,4617,44026,57856
dfa,7,40954,61440,8713
4ff,14,62464,2569,35322
409,15,61961,39930,57599
bfb,6,37370,54527,46089
2ff,0,255,60937,14843
009,15,60937,16890,60671
9fa,7,21498,59647,56329
2ff,15,52991,54281,17402
609,14,61961,13818,60159
5fa,4,22010,59647,62985
8ff,13,56063,56329,9722
a08,0,63497,5626,64512
9fb,13,58875,4863,65032
4ff,0,2815,65032,54779
808,15,65032,45051,2303
ffa,14,50170,57599,59400
400,15,55296,8,57850
208,0,3592,46587,0
dfb,10,38907,2048,520
400,1,2048,3592,48123
608,0,2056,43003,8192
1fb,6,33275,13567,61448
a00,2,9983,63496,19451
a07,0,4103,61435,17408
3fb,0,52219,19711,61448
4ff,6,14591,57863,62971
008,0,53768,5627,21504
3fb,0,3067,9471,60424
6ff,3,7423,58375,65019
807,15,59911,59899,15615
5fb,13,55803,18175,58375
4ff,4,20735,52231,56315
a07,12,48647,58875,17151
9fb,14,56827,16127,51207
8ff,5,16639,53255,47611
607,12,52231,43515,26367
9fb,7,38395,26367,53767
eff,7,29951,47623,24571
607,11,46087,26107,34047
7fb,6,30715,36095,53255
8ff,8,36607,55815,22011
207,13,52231,13307,43263
5fb,2,12283,45823,52743
aff,10,47871,52231,11771
e07,11,47111,9211,44287
5fb,14,7163,48895,52230
4ff,12,48383,56326,46587
806,14,59910,35323,56575
7fb,9,32763,60159,53766
6ff,14,60159,50182,45563
a06,10,48646,49659,61695
5fb,12,50683,60159,45062
eff,11,62207,45063,3067
406,12,46598,55803,62719
3fc,4,28156,4863,48134
8ff,2,8959,45062,21500
406,11,44038,22524,12031
89a,7,26108,12306,13398
8a9,3,48350,61609,37497
cff,0,13706,2749,36864
206,11,44550,23548,15103
bfc,2,16380,16639,45574
8ff,3,17151,40966,19452
a06,10,38406,28668,15103
3fc,3,16380,19199,46086
cff,6,23295,49158,5628
406,11,46598,9724,30463
7fc,15,13308,26367,50181
0ff,9,34047,49669,56316
405,11,44549,57340,38143
5fc,10,52220,42239,47621
2ff,9,44287,39429,56828
805,10,37893,52220,42239
5fc,11,45052,49407,45573
eff,11,50943,39429,48124
005,8,36869,45052,52991
ffc,10,48636,56575,32773
aff,14,60159,25093,50172
a05,7,28165,49660,64255
7fd,10,47100,64767,30725
0ff,0,255,29189,46589
005,8,34821,29181,4863
bfd,1,17405,8959,36869
6ff,4,17151,31749,18941
405,6,31749,18941,19199
3fd,6,24061,17151,24069
4ff,4,17663,22021,16381
e05,6,25093,10237,21759
dfd,2,12285,25343,39429
eff,4,19711,27653,18429
404,6,21509,12797,21759
ffd,15,60413,35071,24068
aff,8,30975,24069,6653
c05,3,19973,3069,36095
7fd,0,2045,41727,12293
0ff,12,42239,14852,53245
804,5,17412,53757,46847
5fd,1,58877,51967,16389
2ff,12,49407,14853,4605
204,3,13829,4605,51455
5fd,13,55805,55551,10756
8ff,13,57599,7684,59389
204,3,9732,54781,60159
bfe,10,45566,2815,9732
aff,2,5887,14340,31230
004,2,7684,34814,9983
1fe,7,39422,11007,9220
0ff,5,19711,9732,27646
004,0,6148,32254,23295
5fe,10,43518,21246,64004
0fe,6,22271,4,38398
404,12,58372,48126,25854
3fe,10,43518,36094,55300
4fe,7,34558,55300,44542
004,14,56836,43006,28414
bfe,9,42494,31998,49668
6fe,8,34046,48132,34814
a04,12,44036,46590,29438
9fe,10,34302,36606,59396
4fe,8,26878,53764,43006
004,11,48644,40958,36606
5fe,5,34814,42750,45060
0fe,13,54526,45572,16894
404,11,53252,19454,41214
dfe,4,26110,50430,43524
afe,15,56062,45572,9726
004,9,41988,10751,2302
3fe,4,14846,64766,31748
8fe,0,64766,27652,27647
204,8,28164,28671,2302
9ff,2,19967,7934,32772
8fe,3,13566,29188,11775
c04,6,27140,11263,16638
7ff,2,16383,14590,9732
afe,5,20734,17412,5119
204,2,14340,15359,19710
1ff,4,19455,18686,12804
0fe,6,20734,10244,15359
204,3,12804,5631,29438
5ff,6,15871,26878,18948
cfe,3,13054,5636,35327
e04,15,1028,26111,23293
fff,2,23551,29950,4612
cfe,9,36606,4612,6655
003,1,4,8191,35070
bff,15,59391,42749,60419
afd,10,42749,55299,62975
404,12,55300,4607,39677
9ff,5,9727,42237,45572
6fd,9,39677,44548,27647
804,10,41988,27135,38653
7ff,3,7679,46333,36868
6fd,11,45309,35844,12799
604,5,34308,8191,44797
fff,1,11775,47357,26116
6fd,12,49405,34308,5119
604,5,30212,1535,49405
5ff,3,7679,48893,21508
6fd,12,49917,15364,18943
204,2,11268,11263,52477
5ff,2,12287,50941,6148
afd,13,53501,5124,16383
803,1,9731,63999,62205
7ff,0,61184,253,5124
efd,14,63741,7684,511
e04,13,1028,1535,63740
bff,3,13823,64764,53764
2fc,15,63740,52740,13823
404,11,45572,13056,252
9ff,3,8448,764,41476
4fc,15,61180,35332,22527
803,6,34820,15104,2300
900,0,62720,16124,26116
2fc,2,13052,26628,11520
204,6,36868,11775,61180
700,4,15104,764,19972
6fc,2,5884,15364,12032
a04,2,6148,9984,8444
900,15,4864,16124,6147
8fc,4,18684,6660,5888
e04,15,2564,10496,18171
b00,14,5888,23291,65027
afb,5,25851,54787,65280
004,12,45060,18688,18683
b00,1,10496,24315,45060
0fb,7,25339,40964,5376
c03,9,43523,65280,35579
d00,0,63744,37115,33284
2fb,10,34555,36355,52992
204,7,25603,65280,36603
700,5,4864,29947,22020
4fb,8,22779,11780,21760
604,1,2052,17664,43771
300,14,5888,51451,2051
efa,12,52474,64515,59136
c04,12,52227,64256,47866
d00,15,2816,51962,48131
cfa,15,60154,48131,52480
e04,7,40963,59136,60666
900,3,6400,64250,24580
cfa,0,65274,20484,18177
c04,3,16388,15105,4346
301,0,2817,7930,13316
0fa,3,11002,6148,6913
a04,12,1540,4353,13561
d01,0,4353,21241,39428
af9,9,33529,51715,64257
c04,10,53763,63745,34041
101,3,13057,31481,45060
4f9,9,35065,41988,7937
c04,7,41988,1793,44793
d01,3,8449,44281,23556
ef9,10,47865,21508,15105
204,3,20484,1281,48889
701,1,2305,53497,9732
0f8,14,59129,9220,11521
604,12,61444,22273,64760
f02,6,28930,3832,47620
cf8,2,8440,44548,19714
e04,6,32772,28930,9464
702,12,39682,14072,20484
2f8,4,15608,15364,58114
804,3,16388,54018,23288
f02,11,46338,29944,3588
0f7,8,30967,64004,56066
405,10,56837,2306,35063
102,1,8962,44279,45573
ef7,12,50935,49156,60162
404,10,50180,59650,57079
303,0,64770,64759,39941
ef7,2,4343,35333,5891
405,6,33285,13571,17143
d03,7,24323,19703,31749
8f7,4,10487,18437,33027
205,3,12293,42755,26359
303,10,43267,33526,60421
af6,12,47862,63493,40707
005,15,61445,44291,50422
103,13,49411,56566,59397
6f6,15,62198,50181,63747
c06,9,44550,15620,1782
104,5,24836,5878,35334
8f6,4,18166,31238,36612
c06,7,38406,30468,29942
d04,11,40196,33014,29190
8f6,9,33526,20998,63748
e07,4,21511,1796,46838
504,1,3332,52470,1543
af6,14,59126,10247,6916
007,2,7687,13572,60150
505,6,15620,64758,8199
6f5,0,758,519,44805
407,15,63495,51461,5365
b05,15,61701,10998,7
2f6,6,21238,6151,64261
408,1,4104,6405,24822
505,5,10501,29429,48136
cf5,8,36597,56328,28933
a08,13,59912,46853,34037
705,14,58117,36597,54792
4f5,12,43253,59400,57093
e08,0,62472,58117,54006
906,14,60677,59126,5128
8f6,14,2294,7689,4869
009,1,6665,8453,59638
906,9,27910,246,5129
2f6,2,2294,4105,47366
009,3,11273,48902,15094
f06,12,55558,15606,13321
6f6,4,18678,11273,65286
60a,4,16906,9478,16118
306,11,33030,2806,12298
8f6,3,6390,15370,45830
20a,5,17930,44294,18678
106,12,43782,22774,22538
8f6,8,28406,27146,48390
60a,6,25098,48390,40182
b06,15,57606,38646,36362
cf6,9,41718,43019,1286
40b,11,54795,1286,39670
106,4,7942,43766,46091
2f6,10,46326,37387,36102
00b,10,36875,48902,38646
706,10,50438,42742,46091
af6,10,46326,48651,56070
40b,13,57355,46854,51446
906,0,62726,52982,57868
af7,12,56054,60940,1798
60c,3,12300,2310,42743
306,4,8966,50935,12300
af7,14,53495,15372,9990
20c,5,13324,14086,58615
106,3,7942,64759,29708
0f7,0,62711,32780,12551
20c,7,23564,35078,56055
706,9,33030,58103,33804
af7,14,60663,30220,50438
60d,9,34828,59654,53495
506,1,7430,51447,43533
ef7,11,55543,39949,16134
80d,13,40461,21254,45815
506,4,9990,51447,58381
2f7,12,52471,58381,25350
60d,13,56333,37126,46839
f06,12,50438,40695,60429
6f8,12,44280,1037,52998
e0d,14,7693,43782,48887
306,12,46854,48888,4621
8f8,12,46328,16909,48902
00d,7,28685,43270,53496
506,15,55558,45304,24077
a12,10,39160,27661,57094
0a9,15,13398,30874,48350
abd,0,37497,14531,55690
f06,15,36864,3320,30733
4f8,10,41208,33806,1798
c0e,7,37390,8966,41208
706,8,20742,33528,31246
4f8,8,31992,39950,29446
20e,13,47630,26886,31480
d06,7,29446,27896,56334
ef8,5,27384,60942,32006
60e,15,65038,31494,26872
706,10,35590,24313,14
cf8,4,25336,61966,43782
60e,1,63502,47878,21753
506,13,49414,20217,7694
4f9,3,16121,13326,55558
c0e,7,17422,51462,10489
305,14,59653,58617,25614
4f9,1,62713,20494,65286
a0f,8,25103,18181,55033
d05,1,13573,57081,36367
4f9,15,56569,41487,8453
4f9,0,prev,prev,7430
40f,14,52239,3845,62201
905,2,5381,59129,58383
4f9,13,55545,61967,14597
e0e,10,62479,8965,53497
905,0,63237,64761,50703
6f9,13,60153,55823,6405
40f,15,64015,16133,48377
905,5,20741,45306,7695
0fa,11,46842,14351,19205
c0f,3,13839,19717,42746
305,2,18181,43258,21519
0fa,9,44282,22543,5381
a0f,6,22543,11525,32506
705,4,19205,30970,27663
0fa,3,28410,40975,26885
a0f,9,38927,32005,15098
d05,6,31493,20730,39951
cfa,5,24314,42511,28421
00f,10,38927,29445,22266
f05,7,28933,20730,45071
0fa,4,20218,48655,38149
40f,13,52239,38149,17658
505,8,36101,12538,55311
8fa,5,10490,51727,13573
a0f,10,54799,23301,13050
505,5,20229,17658,52751
0fa,3,14586,61967,25861
60f,1,64527,27397,5883
505,4,24325,763,9743
6fb,0,3323,6671,20229
a0f,2,5647,23813,251
304,5,23300,61691,11279
afb,14,60155,13839,22276
a0f,3,2063,15621,3835
104,7,36612,47867,21007
afb,1,52475,15375,3333
00f,6,19983,6404,64763
504,4,16132,58619,15887
efb,13,62203,26639,22788
80f,8,34831,24324,51963
b04,5,23812,47867,33295
0fb,11,45819,34831,21764
c0f,9,35855,9988,51963
b04,4,15620,53499,41487
efb,9,49915,41999,19716
a0f,10,40975,14084,38139
b04,4,19204,37115,46607
afb,10,41723,45071,17668
20f,12,54287,20228,33531
104,5,20228,37627,46095
efb,9,40699,49679,21252
e0f,14,47119,30980,35579
104,6,33028,25339,57871
2fb,9,33019,61967,19204
20f,14,59919,24324,31483
104,4,23300,34043,60431
8fc,6,35580,6671,6916
a0e,2,16911,260,18172
d04,10,52996,29947,64526
cfb,8,37627,55822,53508
40f,15,58382,61700,35067
504,1,2308,33019,61455
6fb,10,28923,47630,63748
20e,15,55310,56580,46843
b04,1,62724,43259,59919
efb,8,38651,65039,8964
c0f,15,62479,5380,30971
704,14,1796,34044,1550
afc,7,37116,4110,56068
e0e,0,4110,57604,31996
d04,14,55556,34043,65038
afc,8,30972,3598,53508
a0e,2,2574,51460,38140
d04,13,55044,24316,3086
6fb,4,28923,64014,63236
00e,15,61454,58628,21755
b04,13,58116,28923,60430
0fc,8,30459,60942,53508
80e,0,6158,53508,21756
704,8,43780,31484,3086
0fb,10,42747,62478,35588
c0e,12,57870,42756,37627
504,14,55556,34043,49678
8fb,9,35067,53262,58116
80e,11,38926,38660,54523
704,8,28420,52987,51726
6fb,10,48379,48142,48900
c0e,12,50190,46340,40187
b04,6,33540,46331,48654
cfb,11,48891,46094,19716
40e,9,38926,38148,44795
104,13,45828,41211,33806
8fb,9,36091,38414,45828
a0e,8,42510,24324,50427
704,5,23812,49403,31246
4fb,11,47867,26126,24324
60e,7,24078,32516,45819
f04,8,27908,55547,25614
cfb,11,54523,30734,37124
40e,7,34830,38660,41211
104,5,25860,50939,29710
afb,13,55035,25102,22788
80e,4,18958,25348,50939
304,3,8964,54523,10766
6fb,12,53499,9742,19204
80e,1,11790,8964,51451
704,1,4356,51963,2574
2fa,14,55034,65038,15108
00e,15,64014,10500,60666
f04,0,7940,58618,60942
0fa,14,57082,62478,7428
40e,11,56334,8452,56570
d04,4,20740,48378,49678
0fa,13,52986,46094,13060
e0e,7,43534,14084,56058
f04,3,16132,55034,31758
4fa,14,58106,27150,14084
80e,3,26126,12548,55034
104,7,24836,51450,8206
0f9,12,51450,5646,28420
a0e,15,62990,36612,50425
104,7,36612,51961,56846
af9,10,50937,50702,33028
a0e,11,47118,37124,41209
704,7,34564,45305,46094
ef9,12,48889,47118,16644
80e,7,38926,15620,48377
f04,4,17156,48889,26126
4f9,11,46329,23566,16644
e0e,0,18958,16644,42745
704,3,29444,43769,9230
ef9,9,48889,4622,13572
40e,15,1550,16132,41208
504,6,19204,40184,53262
2f8,8,34040,53774,28420
80e,9,45582,29444,28408
504,7,37636,25336,37902
0f8,7,27384,36878,19716
a0e,3,25102,38148,13560
104,3,25860,23287,62990
af8,5,29944,6670,14596
c0e,3,14862,9476,20216
f04,15,1284,18680,12301
cf8,2,19704,3598,8452
e0e,1,2062,9988,5880
b03,4,9475,58616,1038
2f7,13,46839,54798,17667
c0e,8,44558,14595,52471
903,4,19203,50935,33294
cf7,10,47863,32782,17155
20e,6,22542,21251,35063
b03,2,13571,38647,23566
6f7,7,36087,14350,11011
e0e,1,11278,7939,24311
d03,2,8451,21239,14
4f6,2,16118,59406,11011
20d,14,56846,3331,3318
302,15,63235,758,56845
af6,14,63222,53773,56066
60d,10,45581,59650,54006
f02,13,63234,48886,43533
af6,7,44278,36878,770
60e,6,31758,1282,28406
b02,12,258,28406,23053
8f6,5,31478,21005,52994
40d,3,18957,49410,16630
102,13,47874,13558,6669
4f6,1,3830,8205,43266
e0d,15,4621,40705,64245
901,9,44289,56565,62477
cf6,11,53493,62477,34049
00d,15,9229,26369,34037
f01,4,26369,31989,55309
ef5,5,28917,51725,24321
40d,11,48141,32001,20213
f01,4,26881,13045,46605
af5,1,7413,50701,16129
a0d,9,43533,12544,64245
700,1,7936,60149,36877
cf5,8,51957,47629,5376
80d,8,41997,25856,20725
b00,1,21248,29941,33805
2f5,7,36085,34317,2816
40c,8,40460,59648,22261
300,11,52992,18677,34316
ef5,4,23285,36876,45312
c0c,8,36364,33536,13557
b00,6,27392,12021,32268
8f5,11,4853,28684,48639
80c,3,27148,40447,47861
5ff,2,24063,58101,24076
2f5,11,56053,32780,4095
80b,7,28172,1023,42741
7ff,12,53759,46325,37387
4f5,8,43253,31243,52223
c0b,9,28171,56831,29941
9ff,14,59903,12021,33291
2f5,2,15093,24587,63999
40b,4,21515,59391,6901
5fe,13,61438,64757,19979
cf5,15,61685,23051,45054
e0b,2,17419,52734,56053
7fe,9,50174,53493,10251
8f5,10,54005,19467,32254
a0b,6,23563,29182,41205
ffe,2,16382,36597,24587
af5,9,35573,6155,13822
00b,5,16907,15358,30453
ffe,2,10238,27381,20491
6f5,4,21237,26123,8190
a0b,5,24587,12286,10485
9fe,14,7678,5877,24074
4f5,1,5877,31242,55806
60a,7,28170,52221,64757
7fd,10,43517,64245,31242
2f5,15,64757,37386,35325
00a,8,39434,23037,55029
ffd,6,40445,44789,39946
6f5,11,48885,43530,28669
20a,10,41482,24061,42741
dfd,3,20477,41717,45066
ef5,7,37621,45578,14333
80a,12,46090,17405,22261
bfd,0,12285,27893,52746
af5,6,29429,47114,1533
209,14,50697,62973,25845
3fd,11,55293,27381,60937
2f6,6,29430,9,38909
c09,14,1033,38397,16117
ffd,7,30205,16629,55817
812,3,9462,2569,22525
0a9,15,13398,30874,48350
8bd,2,37835,43230,32714
dfd,4,36864,3318,5641
6f5,1,10998,3593,27133
a09,0,56329,16381,16630
dfd,4,20477,13558,3081
2f6,1,8950,6665,6141
c09,2,9737,2045,246
9fd,12,3068,62198,19464
6f6,14,1270,14856,58876
008,4,18952,53756,63222
7fc,10,58364,60150,26632
ef6,0,64246,31752,23549
608,7,35336,15868,65270
ffc,6,20988,59638,29704
0f6,15,58614,31752,26620
a08,8,41992,1020,64246
1fc,3,12284,56566,40456
0f6,14,59126,45576,9724
c07,14,51207,61949,1270
7fc,13,43517,3318,50695
af6,13,62710,47624,3068
a07,13,47624,3068,55542
9fc,12,62972,57078,59911
af6,13,57078,55815,49148
407,14,54791,49660,56566
3fc,13,55804,52982,61447
8f7,12,51447,519,54268
607,2,7175,39932,54007
7fc,7,27644,57079,11271
0f7,13,53495,13831,28156
a07,5,16391,23548,54007
7fc,1,15356,51447,24583
0f7,13,47863,20487,11772
a07,5,23047,14332,54519
dfc,2,16380,52983,27143
6f7,14,59127,33799,5116
c06,7,29191,3068,60663
bfc,0,63484,60663,33287
cf7,13,57591,36359,9212
206,13,45062,57852,61687
9fc,10,36349,3319,46598
cf7,15,64759,45062,44540
806,11,43014,49148,63735
9fc,11,45564,64759,48646
af7,15,62711,57862,44540
206,0,64006,34301,248
dfd,5,31229,4856,4102
8f8,2,4856,7686,16893
a06,1,4614,27133,7416
dfd,5,24573,11000,8198
8f8,3,11000,9222,13309
c06,3,13318,2557,9976
ffd,5,7165,9464,7174
2f8,3,3832,518,18429
a06,2,7686,15357,17144
bfd,3,12797,17144,24582
0f8,4,8440,28166,15869
a05,2,17926,21501,16120
bfd,15,62973,30456,20485
cf8,6,27384,33797,58877
405,9,37381,53757,29432
ffd,10,47613,24312,35333
ef8,6,25848,39941,43005
005,12,44037,40957,30968
ffd,6,34813,38648,52229
6f8,9,41720,38405,38397
a05,12,41477,40957,41720
ffd,7,37885,44280,53253
af8,9,45304,48133,39421
605,14,51717,34813,42744
bfd,6,35837,45817,5
8f8,11,50425,1029,25597
e05,14,56837,46077,39160
9fd,12,46077,45816,61957
8f9,11,47352,61957,54269
a05,2,6149,38397,50937
9fd,9,33277,57081,13317
2f9,13,52473,14853,37885
e05,4,18949,29693,59129
7fd,7,28157,59641,21509
6f9,13,56057,17925,42493
205,5,16901,49661,54521
bfd,7,45053,59129,30213
6f9,15,62713,28165,20989
405,7,25093,19453,63737
3fe,4,14846,2809,29701
4f9,2,3321,28677,11774
a05,8,28165,15358,4857
5fe,3,9726,7929,36357
6f9,1,5881,37893,15870
005,10,39429,22014,8441
dfe,8,30206,6905,38405
2f9,3,7417,45573,23550
205,12,40453,29694,8953
5fe,2,22014,11001,51205
cf9,4,15097,51205,11262
005,13,52229,19966,22265
5fe,4,18942,23289,55301
2f9,6,23289,62469,15870
e05,14,63493,6654,30969
ffe,3,11774,26873,61445
2f9,6,25849,61957,27134
c05,14,60421,32254,25849
3fe,2,24574,26874,5
6f9,7,31481,65029,21502
405,1,63493,19966,35578
3fe,1,13822,33530,4101
0fa,9,38650,2565,3582
e05,15,3589,7678,38137
7fe,6,13822,36089,61957
8fa,8,30458,517,33278
205,0,5125,17918,40698
ffe,4,23038,40697,50181
4fa,12,48889,62981,11774
005,3,7173,11774,50426
9fe,1,6142,54522,9733
8f9,12,49913,62981,14846
805,1,61445,13310,61178
9fe,15,7678,60154,18436
2fa,15,59642,14852,63486
605,4,10756,62462,65274
bfe,2,5118,62202,17413
afa,15,61690,21509,10238
a05,4,14341,19966,60154
5fe,4,16894,64250,16389
afa,15,62202,14341,16894
805,1,13317,18942,63738
ffe,6,23550,61178,8709
2fa,1,63226,17413,21503
405,4,16389,17407,5882
5ff,6,15359,7930,10757
efa,1,1274,23045,18943
a05,3,27653,28670,59130
3ff,10,46078,55034,15365
afa,3,249,64517,26623
805,3,5125,34815,7930
3ff,8,35839,7930,15365
cfa,1,7418,13829,38911
205,1,7685,44031,5370
bff,11,48639,250,10245
afa,0,1274,10245,46591
605,2,15877,28159,7930
7ff,3,27647,10490,12805
4fa,2,14586,4101,28671
c05,1,5,47615,3322
1ff,13,45055,6906,1541
af9,2,761,56325,44543
005,0,58885,47103,15098
1ff,10,45567,16634,8197
8fa,5,15610,3589,39935
e05,0,4613,36863,25850
3ff,8,31743,25337,64517
4f9,5,23801,62981,34303
005,13,59397,47103,19705
5ff,11,49663,21753,54277
8f9,8,23289,44037,29183
a05,13,56837,11775,34041
3ff,7,20991,28409,60421
2f9,6,27897,55301,37887
e05,13,52229,47615,26873
fff,11,47103,28921,49669
af9,3,28921,58373,52735
e05,11,52741,43519,24313
fff,11,37887,33017,36357
af9,7,29433,35845,45055
a05,6,27141,43519,29433
bff,12,47103,27385,26117
8f9,8,30969,24069,55295
a05,7,32773,47103,40697
fff,12,42495,37625,23557
4f9,9,37113,19461,62463
205,5,18949,62463,42233
fff,12,56831,45817,14853
6f9,10,45817,14341,55295
c05,0,11781,53247,44281
3ff,0,60927,42232,64518
ef9,10,42745,7173,57855
605,15,5125,43519,50424
1ff,15,51199,50424,56837
0f8,13,46328,57349,55295
c05,12,56325,53247,56056
dff,15,65023,51448,54789
4f8,10,54008,64518,3583
606,10,54278,511,51448
1ff,0,5631,55032,36358
ef8,14,59128,33286,1023
a05,7,32773,55552,760
5ff,1,62975,62712,24070
cf8,14,59640,22534,3071
405,5,22534,1792,248
700,14,61184,8440,24069
6f8,1,8440,15366,6912
006,1,7174,11008,9976
f00,0,14592,13560,8710
4f7,5,17655,59398,3328
e05,14,58373,63744,25335
f00,14,64256,25335,57861
8f7,7,28407,56837,62720
c06,8,30725,64768,41719
700,1,6912,39671,39942
af7,9,35575,41990,8448
806,6,39942,9472,37623
100,3,17152,36599,28678
4f7,12,45815,29702,12544
806,5,20486,16128,49399
101,14,13568,56567,30725
cf7,0,759,25605,62209
c05,4,25093,58625,4855
d01,1,62209,4855,7686
6f7,2,3831,5126,7937
e06,15,518,10497,16118
e06,14,prev,prev,22262
101,4,14593,25846,59398
6f6,6,23798,55302,19201
206,11,37382,5377,43766
301,1,5377,44790,41990
0f6,10,44278,36870,18177
e06,9,39430,13057,48374
b01,4,11521,51446,43526
2f6,14,57078,39942,21249
e06,6,37894,7937,64758
f02,3,19713,62198,33798
8f6,2,6390,30214,22274
e06,3,24582,26882,9974
f02,8,33026,11510,13318
8f6,4,13046,18950,39170
806,4,18950,31490,27894
302,2,18690,33526,9222
8f6,11,47862,19462,13058
406,3,16902,21250,41718
702,9,33538,44790,14342
ef6,13,50422,12294,34050
606,5,10758,37122,58102
703,9,47874,46838,18438
0f6,1,246,11270,46339
406,2,6150,46339,10998
d03,8,33027,16630,4614
0f6,4,16630,1542,44291
606,0,1030,51459,20726
503,12,47875,21750,1030
8f6,7,24821,65030,41731
e06,15,6150,39171,38133
d03,13,43267,41205,62470
8f5,13,43765,50182,49411
406,14,52742,51971,52981
d03,0,60675,52470,4103
cf5,13,43765,62471,4355
207,14,62471,3331,60149
503,3,10499,63733,53255
ef5,15,63221,46599,20739
a07,10,47623,24324,5365
504,5,15620,13557,39943
e12,5,21237,51719,10500
0a9,15,13398,30874,48350
8bd,2,37835,43257,8906
f04,3,36864,3317,50695
ef5,6,22773,50183,23300
c07,9,48135,22276,34037
b04,6,27908,36085,41991
af5,10,36597,52743,16644
807,10,48135,29956,40181
b04,11,42244,44277,47623
4f5,12,50933,47623,38660
407,11,33287,48388,56053
f04,10,41220,61173,40967
0f5,0,59637,45063,41221
207,11,43527,42245,3829
905,13,46853,5877,41479
0f5,3,6901,49159,54021
808,9,49671,53509,13045
105,1,7941,9461,38408
af5,4,14581,34312,5381
a08,10,39432,6917,24821
705,5,11013,26869,43528
8f5,7,30453,40456,22277
408,11,45064,25349,36597
f05,5,24837,38645,41992
8f5,10,38645,42504,15109
c08,11,52744,29445,24309
b05,6,28933,40693,43016
4f5,12,48373,40456,33541
e08,8,44040,37637,56565
f05,13,53509,52981,42504
0f5,15,56053,46088,50949
a08,11,44040,61190,1781
905,14,59141,64245,47112
cf5,12,62709,47113,15109
208,13,53256,61702,4853
306,0,54534,8437,46089
2f5,3,9973,43017,6406
a09,12,41993,12550,9973
f06,2,8454,17653,55817
2f5,5,15605,54793,19206
209,15,56841,18182,21749
b06,1,13062,24309,61449
0f5,5,26869,55305,23814
a09,14,60425,25350,27893
d06,6,22790,31477,52233
4f5,8,30453,56841,27910
609,14,57865,32006,34037
306,13,47878,31477,60937
2f5,10,36597,57865,62726
609,13,58889,59654,39157
506,14,55046,38645,57353
cf5,11,42741,64521,43270
809,0,64521,48902,49398
306,11,44806,55030,7689
